STN,STN_NM,TM,SUM_RN,AVG_TA,MIN_TA,MAX_TA,AVG_RHM,AVG_PA,AVG_PV,AVG_WS,SUM_SS,SUM_SR
143,Daegu,2021-05-01,94.7,12.9,9.6,18.5,53.9,998.5,20.2,2.51,128.2,394.6
143,Daegu,2021-06-01,160.7,19.9,15.8,25.3,57.8,1000.4,22.9,2.61,224.9,426.1
143,Daegu,2021-07-01,135.5,23.4,19.2,28.2,70.1,1002.3,24.3,2.56,227.5,546.9
143,Daegu,2021-08-01,219.4,22.7,18.2,27.8,72.1,1010.9,27.7,2.73,243.3,519.7
143,Daegu,2021-09-01,255.0,17.7,13.8,23.2,72.0,1007.1,24.6,2.47,230.9,515.0
143,Daegu,2021-10-01,128.2,10.0,7.0,15.7,78.0,1006.5,19.7,2.96,190.4,481.9
143,Daegu,2021-11-01,166.2,9.6,4.9,14.7,69.6,999.7,21.0,1.57,213.6,430.0
143,Daegu,2021-12-01,94.3,2.6,-2.0,8.0,70.6,1004.1,15.0,2.45,133.2,305.3
143,Daegu,2022-01-01,136.4,3.2,-1.6,7.8,65.4,1000.6,16.3,1.75,145.3,180.5
143,Daegu,2022-02-01,39.8,3.6,-1.2,8.8,65.8,1005.8,18.5,2.32,128.6,293.1
143,Daegu,2022-03-01,57.2,8.0,4.6,13.8,58.6,1008.7,18.0,2.1,105.4,293.9
143,Daegu,2022-04-01,5.7,14.8,10.5,19.3,58.5,997.2,24.1,2.53,98.2,405.5
143,Daegu,2022-05-01,107.0,16.5,12.6,22.3,63.1,999.2,21.3,2.51,139.1,341.1
143,Daegu,2022-06-01,155.3,22.7,18.6,27.4,57.5,1002.4,24.6,2.17,194.7,446.4
143,Daegu,2022-07-01,204.5,24.1,19.3,29.2,64.4,1011.2,25.1,2.34,234.2,549.4
143,Daegu,2022-08-01,186.7,22.8,18.6,28.5,73.1,1006.2,28.6,2.93,298.1,653.0
143,Daegu,2022-09-01,192.1,19.2,14.1,24.4,73.7,998.9,25.0,2.13,244.8,543.0
143,Daegu,2022-10-01,219.6,10.7,6.0,15.7,77.5,1011.0,19.3,2.54,212.5,501.9
143,Daegu,2022-11-01,245.8,8.6,4.2,13.1,74.3,996.9,17.4,1.9,135.0,378.2
143,Daegu,2022-12-01,118.0,6.6,1.4,11.2,67.9,1007.0,19.7,2.56,160.6,234.1
143,Daegu,2023-01-01,109.9,5.0,2.3,10.8,64.4,1001.8,16.9,2.66,135.0,304.4
143,Daegu,2023-02-01,51.2,2.3,-1.4,8.0,58.3,1010.8,18.9,2.73,123.0,138.3
143,Daegu,2023-03-01,33.2,6.1,2.5,11.7,56.0,999.9,17.9,2.67,153.6,240.5
143,Daegu,2023-04-01,64.9,11.6,7.0,16.9,54.2,1001.0,20.1,2.81,122.7,253.3
143,Daegu,2023-05-01,94.1,17.7,12.3,22.3,50.9,998.5,22.8,2.15,172.6,346.9
143,Daegu,2023-06-01,145.5,21.0,16.7,26.8,66.5,995.0,23.0,3.1,221.9,510.5
143,Daegu,2023-07-01,183.1,23.3,18.7,28.9,67.1,998.7,27.7,2.66,267.7,661.7
143,Daegu,2023-08-01,214.3,19.5,15.9,24.7,72.2,1001.7,23.7,2.71,246.1,610.8
143,Daegu,2023-09-01,187.0,17.6,12.4,22.7,75.0,1010.2,23.0,1.55,266.8,582.8
143,Daegu,2023-10-01,198.2,11.6,7.4,17.3,77.2,996.2,21.1,2.88,213.9,435.9
143,Daegu,2023-11-01,133.3,5.8,3.0,11.5,69.5,1005.0,18.0,2.22,154.5,336.2
143,Daegu,2023-12-01,158.5,4.4,-0.5,9.7,72.1,1001.6,16.6,2.87,185.4,236.7
143,Daegu,2024-01-01,65.7,3.6,-0.9,9.3,62.2,1008.6,16.8,2.82,147.7,168.3
143,Daegu,2024-02-01,57.5,5.7,1.2,10.9,53.5,1006.2,17.8,2.03,111.9,229.3
143,Daegu,2024-03-01,5.9,7.7,3.1,13.0,54.7,999.0,14.8,2.81,142.0,256.8
143,Daegu,2024-04-01,68.5,14.7,9.3,19.4,51.5,1004.7,23.8,2.36,186.9,332.4
143,Daegu,2024-05-01,86.3,21.3,17.1,26.8,51.8,1011.4,25.3,2.31,126.0,419.6
143,Daegu,2024-06-01,82.6,22.1,18.3,27.3,60.9,1011.8,24.1,3.02,164.9,502.5
143,Daegu,2024-07-01,145.9,22.7,16.9,27.3,60.6,1000.9,25.8,2.87,239.3,625.9
143,Daegu,2024-08-01,151.0,20.2,17.1,26.0,68.0,1006.4,24.2,2.09,252.2,580.4
143,Daegu,2024-09-01,197.2,17.5,13.1,22.1,75.6,1001.3,24.7,2.5,255.9,586.8
143,Daegu,2024-10-01,181.3,9.4,4.9,15.4,74.4,1007.2,21.1,3.28,190.9,585.8
143,Daegu,2024-11-01,223.7,7.6,3.4,12.6,75.2,1002.8,17.4,1.46,181.8,357.4
143,Daegu,2024-12-01,82.9,5.4,0.2,10.0,72.7,1001.9,16.9,1.92,168.8,321.2
143,Daegu,2025-01-01,82.2,3.5,-0.1,8.8,68.4,1006.3,15.6,2.56,159.5,312.4
143,Daegu,2025-02-01,18.5,2.1,-1.9,7.0,64.1,1000.7,14.6,2.15,106.7,219.3
143,Daegu,2025-03-01,0.0,10.0,5.1,14.7,50.5,1009.6,21.5,2.24,118.2,188.8
143,Daegu,2025-04-01,6.4,12.4,9.0,18.0,61.0,1002.1,21.1,2.15,143.3,288.5
143,Daegu,2025-05-01,72.9,18.2,13.2,23.0,57.1,1002.8,23.8,2.3,205.1,419.4
143,Daegu,2025-06-01,115.0,20.5,17.3,26.4,58.8,1000.4,26.3,2.73,254.6,453.8
143,Daegu,2025-07-01,191.3,19.2,16.3,24.9,61.6,1004.1,23.5,2.1,219.8,599.7
143,Daegu,2025-08-01,170.1,21.8,16.3,26.6,78.4,1006.0,26.6,1.67,266.1,543.4
143,Daegu,2025-09-01,223.8,15.6,12.0,21.5,75.8,1001.1,22.4,1.81,268.2,574.7
143,Daegu,2025-10-01,166.1,10.7,7.7,16.4,73.0,1007.6,20.0,2.03,198.3,594.9
143,Daegu,2025-11-01,119.4,7.1,1.4,11.8,72.6,1007.3,19.4,2.53,164.7,372.5
143,Daegu,2025-12-01,130.5,2.6,-2.7,7.2,70.2,1005.1,17.4,3.18,188.9,205.9
146,Jeonju,2001-01-01,66.5,3.1,-0.2,8.8,70.7,1000.3,16.2,2.1,123.2,230.6
146,Jeonju,2001-02-01,76.1,2.9,-2.1,7.9,55.4,1001.0,16.2,1.97,89.7,164.2
146,Jeonju,2001-03-01,0.0,7.5,1.8,12.1,51.1,1002.0,17.2,2.72,124.2,307.2
146,Jeonju,2001-04-01,2.4,12.6,9.0,17.9,52.8,1010.0,19.7,2.35,117.2,222.4
146,Jeonju,2001-05-01,49.9,17.5,12.7,22.3,48.8,1000.4,23.9,1.86,171.1,417.6
146,Jeonju,2001-06-01,97.6,21.6,18.5,27.2,60.3,1002.9,27.3,2.27,194.6,572.4
146,Jeonju,2001-07-01,236.9,21.1,17.0,26.9,64.7,1005.0,26.6,2.18,242.4,555.5
146,Jeonju,2001-08-01,164.7,20.1,15.1,25.1,74.4,1005.7,25.2,2.57,246.9,604.5
146,Jeonju,2001-09-01,236.6,15.4,11.8,20.8,79.3,1009.6,19.1,3.03,234.1,616.6
146,Jeonju,2001-10-01,225.0,14.4,10.2,20.3,76.6,1005.0,21.8,2.66,208.4,454.3
146,Jeonju,2001-11-01,134.5,6.5,3.4,12.4,72.7,995.4,17.3,2.88,150.3,442.2
146,Jeonju,2001-12-01,224.7,7.0,2.3,11.7,66.2,997.1,17.9,2.56,177.4,275.9
146,Jeonju,2002-01-01,84.3,3.2,-2.0,8.3,62.0,1004.7,16.4,2.22,144.7,305.8
146,Jeonju,2002-02-01,66.4,2.6,-1.5,7.7,59.3,1000.0,17.8,2.71,148.8,283.1
146,Jeonju,2002-03-01,20.5,7.3,2.8,12.3,49.9,1007.4,18.4,3.0,134.1,242.9
146,Jeonju,2002-04-01,96.1,9.9,6.3,15.5,45.3,1006.7,18.9,2.76,159.7,346.4
146,Jeonju,2002-05-01,61.6,16.0,13.2,21.8,54.4,1000.1,21.1,2.48,166.1,395.7
146,Jeonju,2002-06-01,116.6,21.0,15.8,25.9,65.9,1005.7,27.4,2.07,170.0,489.1
146,Jeonju,2002-07-01,202.5,24.4,19.4,29.1,69.4,1003.9,24.2,2.69,236.2,578.8
146,Jeonju,2002-08-01,242.2,21.8,18.2,27.3,65.3,1005.2,27.8,1.9,223.2,527.1
146,Jeonju,2002-09-01,204.1,17.8,13.8,23.7,79.1,1007.2,22.2,2.95,268.6,649.0
146,Jeonju,2002-10-01,201.7,11.4,7.8,16.8,77.0,1006.6,22.4,2.21,209.0,483.7
146,Jeonju,2002-11-01,150.3,8.5,4.7,14.2,76.6,1005.8,20.0,2.06,202.4,415.3
146,Jeonju,2002-12-01,109.8,5.2,0.0,9.7,67.3,1008.8,16.9,2.2,136.6,249.9
146,Jeonju,2003-01-01,16.6,4.1,-0.9,9.1,61.7,1006.6,16.5,2.73,125.5,209.3
146,Jeonju,2003-02-01,34.8,0.7,-3.1,5.5,63.2,1009.3,15.4,1.5,104.1,299.5
146,Jeonju,2003-03-01,86.8,9.9,6.0,15.2,54.5,1003.3,21.9,2.49,128.5,248.5
146,Jeonju,2003-04-01,56.7,14.4,9.3,19.0,57.8,996.5,24.0,1.64,135.4,368.3
146,Jeonju,2003-05-01,77.5,16.0,12.1,20.9,53.9,1000.5,22.4,2.17,240.9,385.6
146,Jeonju,2003-06-01,111.9,20.8,15.9,25.8,60.3,1001.8,22.8,2.07,217.9,438.1
146,Jeonju,2003-07-01,181.6,25.5,21.8,30.8,62.0,1001.3,26.9,2.46,239.8,659.7
146,Jeonju,2003-08-01,207.1,20.0,15.9,24.8,71.8,1001.8,25.3,2.32,188.6,613.8
146,Jeonju,2003-09-01,251.2,19.9,15.3,25.3,72.8,1003.6,25.0,2.43,234.8,558.1
146,Jeonju,2003-10-01,214.7,14.3,9.8,19.2,76.4,1001.4,20.7,1.75,210.6,518.8
146,Jeonju,2003-11-01,167.1,7.3,3.3,13.0,73.9,998.7,18.4,3.15,151.0,439.0
146,Jeonju,2003-12-01,165.5,-0.1,-4.3,5.6,70.1,1001.1,13.9,2.27,142.4,280.6
146,Jeonju,2004-01-01,65.4,3.9,0.9,9.9,69.2,1002.7,16.4,2.36,133.3,212.7
146,Jeonju,2004-02-01,60.4,3.3,-2.2,7.8,63.1,1002.9,16.9,2.59,133.7,219.5
146,Jeonju,2004-03-01,43.6,6.5,2.5,11.5,52.2,1009.1,18.3,2.11,121.2,252.1
146,Jeonju,2004-04-01,40.3,13.9,8.7,18.4,45.5,1001.6,22.1,2.26,180.9,307.2
146,Jeonju,2004-05-01,125.0,18.9,15.7,24.8,54.7,1007.6,24.8,2.62,145.3,515.1
146,Jeonju,2004-06-01,97.3,17.7,14.0,23.5,55.2,1013.1,23.2,1.83,210.6,436.1
146,Jeonju,2004-07-01,202.8,21.1,16.2,26.6,74.1,1004.7,25.1,2.28,218.1,510.2
146,Jeonju,2004-08-01,179.7,23.4,20.6,29.3,66.9,1006.2,26.3,2.35,269.2,533.4
146,Jeonju,2004-09-01,242.1,16.4,12.4,21.9,74.5,1006.2,24.1,2.33,220.2,651.8
146,Jeonju,2004-10-01,227.9,12.4,6.9,17.4,77.4,1002.5,20.9,2.54,208.6,562.2
146,Jeonju,2004-11-01,216.6,7.9,5.3,13.9,77.8,1007.3,20.5,2.77,195.8,517.4
146,Jeonju,2004-12-01,106.1,4.6,-0.6,9.1,64.0,1009.0,15.0,2.47,114.5,347.2
146,Jeonju,2005-01-01,50.0,0.3,-4.2,6.2,63.0,1004.4,16.3,2.07,103.3,245.5
146,Jeonju,2005-02-01,61.6,6.3,2.3,11.7,63.1,1011.3,16.4,2.1,129.5,185.3
146,Jeonju,2005-03-01,3.4,8.0,4.2,13.4,59.9,1001.0,19.2,3.04,136.2,226.3
146,Jeonju,2005-04-01,67.9,12.7,8.2,17.7,56.0,997.5,19.3,1.84,148.6,218.2
146,Jeonju,2005-05-01,53.3,16.2,10.9,21.2,50.1,1003.9,25.1,2.35,179.0,477.4
146,Jeonju,2005-06-01,155.7,21.9,18.0,27.3,54.2,1000.1,27.8,2.92,220.9,374.2
146,Jeonju,2005-07-01,130.2,22.0,16.8,26.9,64.1,1009.7,26.1,2.49,206.5,457.5
146,Jeonju,2005-08-01,164.3,18.2,14.7,24.0,67.6,1003.4,26.2,3.18,259.3,569.5
146,Jeonju,2005-09-01,245.8,19.2,16.5,25.2,73.5,1000.6,24.0,2.53,204.2,538.8
146,Jeonju,2005-10-01,225.7,13.2,9.3,18.3,79.4,1007.3,22.7,2.57,233.5,542.3
146,Jeonju,2005-11-01,266.2,9.5,5.8,14.9,74.5,1001.9,20.2,2.12,209.8,316.6
146,Jeonju,2005-12-01,67.9,4.1,-1.1,9.1,68.8,1000.5,16.6,2.15,136.5,309.7
146,Jeonju,2006-01-01,113.0,4.9,1.3,10.4,64.4,1005.4,17.8,2.93,80.8,230.0
146,Jeonju,2006-02-01,54.6,3.7,0.6,9.3,61.8,1000.5,14.0,2.74,131.5,213.0
146,Jeonju,2006-03-01,0.0,7.6,4.2,12.8,49.1,1000.8,18.4,2.2,144.1,309.4
146,Jeonju,2006-04-01,52.5,13.4,9.9,18.9,48.5,998.9,19.4,2.34,155.8,223.0
146,Jeonju,2006-05-01,80.0,16.8,12.0,21.6,50.7,1005.3,22.5,2.73,168.9,375.7
146,Jeonju,2006-06-01,190.6,18.1,14.9,24.1,61.7,1001.5,26.2,2.27,192.4,466.7
146,Jeonju,2006-07-01,152.5,21.3,16.9,26.5,64.9,996.9,25.3,1.94,202.4,549.3
146,Jeonju,2006-08-01,244.3,22.7,18.3,27.4,69.8,1005.8,24.8,2.73,270.9,529.5
146,Jeonju,2006-09-01,195.7,16.7,12.7,22.1,79.9,998.7,25.1,2.23,284.8,515.0
146,Jeonju,2006-10-01,202.2,10.9,7.6,16.5,78.7,1007.3,18.3,2.66,185.7,409.8
146,Jeonju,2006-11-01,180.9,8.9,3.5,13.4,78.4,1009.2,16.9,3.0,227.1,378.0
146,Jeonju,2006-12-01,66.6,1.4,-3.4,7.1,71.1,1001.2,14.5,1.87,171.9,304.5
146,Jeonju,2007-01-01,151.0,4.0,-0.5,9.0,61.2,1000.1,14.4,2.76,118.4,301.3
146,Jeonju,2007-02-01,47.5,3.9,-1.4,8.9,58.2,1007.2,15.4,2.65,161.0,236.4
146,Jeonju,2007-03-01,57.5,8.3,3.9,13.9,57.1,1003.2,17.8,1.92,159.7,183.6
146,Jeonju,2007-04-01,68.8,12.9,9.6,18.7,50.2,1004.6,20.9,1.91,198.5,262.5
146,Jeonju,2007-05-01,42.7,17.6,13.9,22.6,58.7,999.2,23.7,2.13,229.8,407.5
146,Jeonju,2007-06-01,100.2,21.7,16.4,26.2,60.5,1002.7,23.0,2.26,225.2,449.8
146,Jeonju,2007-07-01,196.0,22.9,17.6,28.1,58.9,999.9,27.9,3.13,289.1,558.9
146,Jeonju,2007-08-01,223.3,22.2,17.7,28.0,74.2,1004.4,26.8,2.03,231.8,548.6
146,Jeonju,2007-09-01,178.4,14.5,10.3,20.4,75.8,1005.2,22.5,2.3,209.1,608.5
146,Jeonju,2007-10-01,203.7,12.2,7.9,17.3,75.1,1000.9,20.2,2.66,220.2,582.8
146,Jeonju,2007-11-01,214.9,11.4,5.7,16.1,73.7,1006.5,19.1,1.81,218.2,325.0
146,Jeonju,2007-12-01,140.4,3.1,-0.8,7.9,72.9,1008.6,16.0,3.29,168.7,256.0
146,Jeonju,2008-01-01,79.9,1.9,-2.7,7.8,66.4,998.1,12.1,2.26,109.1,192.4
146,Jeonju,2008-02-01,0.0,3.1,-2.4,8.0,60.4,1009.2,16.8,2.81,147.7,158.9
146,Jeonju,2008-03-01,45.4,9.7,4.2,14.6,56.5,997.3,17.7,2.13,139.3,257.3
146,Jeonju,2008-04-01,78.9,10.6,7.7,16.5,50.2,1000.8,17.5,2.52,188.5,248.2
146,Jeonju,2008-05-01,113.3,18.1,13.8,22.9,51.3,1001.6,24.1,3.14,144.2,370.9
146,Jeonju,2008-06-01,93.6,19.2,16.1,24.6,52.7,1002.8,22.5,2.4,241.7,517.8
146,Jeonju,2008-07-01,178.7,21.7,17.5,27.2,66.6,1002.2,25.9,1.87,213.6,598.3
146,Jeonju,2008-08-01,236.7,21.9,16.5,26.8,70.2,997.8,27.6,2.71,285.0,710.0
146,Jeonju,2008-09-01,175.0,16.3,10.5,20.9,77.7,1003.3,20.6,2.36,236.6,602.8
146,Jeonju,2008-10-01,216.8,14.0,8.9,19.1,79.2,998.3,23.6,2.89,221.6,506.8
146,Jeonju,2008-11-01,230.6,4.7,0.3,10.4,79.2,1004.0,15.3,2.2,205.5,387.4
146,Jeonju,2008-12-01,103.2,2.6,-1.8,8.3,63.5,1014.8,16.5,2.63,139.1,309.8
146,Jeonju,2009-01-01,84.2,0.8,-2.3,6.3,59.6,1005.4,14.6,2.02,177.3,186.8
146,Jeonju,2009-02-01,3.2,4.5,-0.5,9.0,59.5,1004.5,16.3,2.12,136.1,213.3
146,Jeonju,2009-03-01,12.7,10.3,6.5,15.4,58.9,1008.4,20.7,2.4,126.4,229.5
146,Jeonju,2009-04-01,0.0,13.2,9.2,19.2,52.6,1005.7,19.5,1.93,88.1,301.9
146,Jeonju,2009-05-01,50.5,15.8,11.7,21.6,49.6,1013.1,22.7,1.97,163.3,389.6
146,Jeonju,2009-06-01,118.9,23.9,19.0,28.7,57.5,1004.3,27.9,2.88,242.8,473.7
146,Jeonju,2009-07-01,172.3,18.7,14.2,24.0,68.1,1002.5,26.6,2.25,214.1,527.8
146,Jeonju,2009-08-01,168.0,23.1,18.2,27.7,69.5,1002.4,22.6,2.55,242.5,514.0
146,Jeonju,2009-09-01,216.3,17.8,13.5,22.6,76.6,998.5,22.5,2.51,226.7,555.5
146,Jeonju,2009-10-01,218.9,12.2,7.4,17.2,76.7,1004.6,20.9,2.66,217.9,518.1
146,Jeonju,2009-11-01,161.1,5.3,2.1,11.3,81.6,994.6,19.4,2.07,209.7,267.8
146,Jeonju,2009-12-01,116.8,5.9,1.4,11.7,64.2,998.1,19.9,2.26,148.2,327.0
146,Jeonju,2010-01-01,31.9,3.7,-1.5,8.7,63.0,997.3,15.7,2.66,137.9,246.0
146,Jeonju,2010-02-01,74.2,3.4,-0.8,9.0,62.3,1004.7,15.7,1.8,147.6,175.4
146,Jeonju,2010-03-01,32.5,11.2,7.0,16.8,52.7,1007.4,20.4,2.55,178.6,227.4
146,Jeonju,2010-04-01,43.4,10.8,6.2,16.6,56.6,996.6,21.1,2.14,168.3,309.2
146,Jeonju,2010-05-01,58.8,17.5,12.2,22.4,50.9,1001.8,23.7,3.05,179.8,385.4
146,Jeonju,2010-06-01,134.6,18.5,13.9,23.3,56.5,996.4,25.0,2.5,213.5,448.4
146,Jeonju,2010-07-01,175.3,24.1,20.2,28.8,62.2,1002.9,28.1,2.89,265.2,573.0
146,Jeonju,2010-08-01,208.4,21.1,15.5,25.9,70.4,1002.3,27.1,2.93,222.8,629.1
146,Jeonju,2010-09-01,203.3,18.7,15.2,24.1,73.7,1006.9,21.2,2.92,231.3,555.7
146,Jeonju,2010-10-01,136.0,12.1,7.5,17.4,79.5,1003.3,22.3,2.48,186.7,493.4
146,Jeonju,2010-11-01,228.5,9.1,3.8,13.8,79.4,1006.6,19.4,2.69,199.1,269.0
146,Jeonju,2010-12-01,138.8,4.1,-0.9,9.1,65.6,996.3,18.4,2.58,89.7,275.4
146,Jeonju,2011-01-01,108.3,1.8,-1.1,7.6,60.3,1003.0,15.1,1.84,91.7,195.8
146,Jeonju,2011-02-01,20.3,4.1,-0.5,9.8,61.6,1002.4,17.8,2.34,109.0,333.8
146,Jeonju,2011-03-01,0.0,4.2,-0.4,10.0,49.6,999.3,15.6,2.76,158.3,342.5
146,Jeonju,2011-04-01,0.0,11.2,6.9,15.8,54.5,1003.5,20.3,2.38,122.0,340.8
146,Jeonju,2011-05-01,71.0,15.6,12.3,21.1,55.4,1002.4,23.9,2.49,157.9,419.3
146,Jeonju,2011-06-01,137.4,22.5,18.9,27.5,61.3,995.7,25.6,2.29,246.2,480.6
146,Jeonju,2011-07-01,193.8,20.6,15.2,25.2,73.7,1000.1,24.7,2.45,192.2,524.3
146,Jeonju,2011-08-01,221.4,21.7,17.6,26.8,74.6,1005.0,27.2,2.01,272.0,577.3
146,Jeonju,2011-09-01,275.7,18.3,12.6,23.0,73.8,1001.3,21.3,3.05,218.9,650.4
146,Jeonju,2011-10-01,192.2,10.8,6.8,16.5,76.8,998.0,19.6,2.57,177.5,457.7
146,Jeonju,2011-11-01,157.8,7.6,4.1,13.1,73.0,1014.3,17.9,2.32,171.1,383.4
146,Jeonju,2011-12-01,127.7,5.7,0.4,10.8,74.7,1004.3,18.0,2.84,122.2,459.9
146,Jeonju,2012-01-01,59.6,2.4,-2.5,7.4,68.4,1012.7,14.9,2.54,133.5,304.1
146,Jeonju,2012-02-01,120.4,6.1,2.5,11.8,61.2,1003.3,16.2,2.08,148.7,295.1
146,Jeonju,2012-03-01,22.7,8.7,3.4,13.4,53.0,1011.4,19.2,1.95,131.0,305.4
146,Jeonju,2012-04-01,0.0,12.4,8.1,18.3,53.3,1002.5,21.1,2.26,124.5,222.7
146,Jeonju,2012-05-01,53.3,19.5,14.9,24.4,51.0,1001.3,25.3,2.6,168.1,243.3
146,Jeonju,2012-06-01,101.4,21.1,15.8,25.9,61.9,1002.6,26.4,1.8,202.4,373.7
146,Jeonju,2012-07-01,157.6,21.1,16.5,26.3,68.6,1001.0,23.6,1.98,238.6,664.5
146,Jeonju,2012-08-01,221.7,21.1,16.3,26.1,78.1,1007.6,25.4,2.44,247.5,609.7
146,Jeonju,2012-09-01,205.5,16.9,11.4,21.6,78.7,1009.5,23.6,2.54,312.0,568.3
146,Jeonju,2012-10-01,169.1,11.6,7.4,17.6,74.4,1007.5,20.4,2.36,236.8,447.0
146,Jeonju,2012-11-01,121.1,4.9,1.0,10.8,73.0,998.8,17.0,2.85,159.1,360.2
146,Jeonju,2012-12-01,83.3,3.6,-1.5,8.8,71.8,1003.3,17.7,2.68,135.6,448.1
146,Jeonju,2013-01-01,76.6,3.2,-0.4,8.4,70.3,1001.2,17.4,2.47,152.6,231.2
146,Jeonju,2013-02-01,30.5,5.2,1.9,10.5,63.7,1006.4,17.1,2.21,129.1,259.6
146,Jeonju,2013-03-01,0.0,8.0,4.6,13.6,55.3,1006.1,19.7,2.72,119.8,181.7
146,Jeonju,2013-04-01,0.0,14.6,10.3,19.7,50.5,1006.2,19.6,2.05,153.1,349.8
146,Jeonju,2013-05-01,136.3,17.6,12.3,22.6,52.2,1011.8,24.4,2.85,174.0,399.9
146,Jeonju,2013-06-01,149.5,20.4,16.7,25.9,57.4,1002.9,23.7,2.51,217.1,479.2
146,Jeonju,2013-07-01,143.5,22.6,19.4,28.2,68.8,997.6,29.3,2.37,242.3,510.7
146,Jeonju,2013-08-01,247.2,21.4,17.4,26.5,70.1,1004.4,25.5,2.38,222.2,533.8
146,Jeonju,2013-09-01,203.9,18.4,15.1,23.7,75.4,1004.3,23.6,1.7,226.6,533.4
146,Jeonju,2013-10-01,170.9,11.3,8.4,17.1,74.5,1009.3,18.1,2.33,180.8,444.9
146,Jeonju,2013-11-01,165.6,5.9,2.0,11.4,78.3,1007.5,15.6,2.3,191.7,452.3
146,Jeonju,2013-12-01,186.4,6.5,1.3,11.1,71.3,1002.3,17.8,2.03,151.7,206.4
146,Jeonju,2014-01-01,59.0,2.8,-1.4,7.8,61.6,1011.9,16.1,2.5,87.6,206.9
146,Jeonju,2014-02-01,79.5,5.1,0.0,9.6,53.9,1003.1,18.9,2.83,116.9,313.8
146,Jeonju,2014-03-01,0.0,6.4,2.1,11.4,53.6,1003.2,16.5,2.51,133.0,245.3
146,Jeonju,2014-04-01,2.1,12.9,8.3,18.4,57.4,1011.8,24.1,2.66,143.4,305.8
146,Jeonju,2014-05-01,91.7,17.7,13.1,22.3,53.6,1006.1,21.9,2.3,194.8,491.1
146,Jeonju,2014-06-01,79.7,19.1,15.5,24.5,53.9,998.9,26.1,2.28,210.8,432.7
146,Jeonju,2014-07-01,194.7,25.3,20.5,31.0,66.3,1002.5,28.1,2.56,278.4,587.1
146,Jeonju,2014-08-01,226.2,20.5,16.9,26.0,71.4,1014.2,21.2,2.49,246.8,566.3
146,Jeonju,2014-09-01,212.8,17.2,12.9,23.1,73.7,1010.9,23.2,2.63,215.2,611.9
146,Jeonju,2014-10-01,232.9,14.1,9.0,18.7,82.9,1000.0,22.3,2.02,235.2,448.8
146,Jeonju,2014-11-01,138.8,6.3,2.8,11.9,75.6,999.0,17.9,1.94,196.1,449.6
146,Jeonju,2014-12-01,124.2,3.8,0.3,9.8,67.7,1005.8,15.2,2.32,135.0,267.9
146,Jeonju,2015-01-01,68.7,4.0,-0.7,9.4,66.2,1002.5,13.2,2.55,71.1,128.7
146,Jeonju,2015-02-01,37.1,4.1,1.0,9.8,58.5,1005.4,16.5,2.95,159.1,250.8
146,Jeonju,2015-03-01,2.9,7.1,2.1,12.1,50.9,1002.1,18.5,1.61,96.4,213.7
146,Jeonju,2015-04-01,40.9,11.7,6.7,17.2,47.9,1001.0,20.3,2.28,152.8,335.1
146,Jeonju,2015-05-01,101.4,16.8,13.1,22.0,56.0,999.1,23.4,2.83,223.2,415.0
146,Jeonju,2015-06-01,162.1,18.9,15.6,24.7,60.2,1009.2,24.7,2.02,178.4,588.7
146,Jeonju,2015-07-01,190.5,23.6,19.1,28.7,61.5,1004.1,24.6,2.26,215.9,360.4
146,Jeonju,2015-08-01,195.1,19.4,16.0,25.2,77.2,1004.0,25.1,2.6,261.8,607.3
146,Jeonju,2015-09-01,229.9,18.3,14.2,24.1,81.0,1003.7,21.9,2.88,214.6,587.9
146,Jeonju,2015-10-01,162.4,17.0,12.1,21.6,69.6,1002.8,22.1,2.85,199.4,558.3
146,Jeonju,2015-11-01,136.7,7.6,2.4,12.5,76.7,1006.3,18.7,2.66,157.6,423.3
146,Jeonju,2015-12-01,181.3,1.7,-3.7,6.7,76.1,1006.6,15.5,2.57,131.6,286.7
146,Jeonju,2016-01-01,30.8,5.5,0.0,10.4,65.9,1008.1,18.7,2.03,49.7,267.8
146,Jeonju,2016-02-01,11.7,4.4,0.2,10.3,65.1,1008.4,19.8,2.95,156.7,217.5
146,Jeonju,2016-03-01,0.0,11.7,7.4,17.0,52.7,1007.0,16.8,2.24,125.6,271.9
146,Jeonju,2016-04-01,80.2,10.7,7.5,16.2,61.2,1006.0,19.4,1.89,195.7,354.2
146,Jeonju,2016-05-01,76.7,15.4,10.7,20.4,55.8,995.2,23.2,1.77,213.9,412.5
146,Jeonju,2016-06-01,108.8,22.3,19.5,28.2,59.3,1003.1,25.7,2.51,252.4,459.8
146,Jeonju,2016-07-01,195.2,21.7,17.3,26.6,66.3,1002.2,23.1,2.52,238.6,502.6
146,Jeonju,2016-08-01,159.9,21.6,16.0,26.3,65.7,1004.4,23.8,2.45,262.2,509.6
146,Jeonju,2016-09-01,222.2,19.4,16.5,25.1,81.1,1001.9,24.1,2.81,227.3,414.7
146,Jeonju,2016-10-01,203.8,13.4,8.4,18.8,76.1,1007.0,21.3,1.79,240.9,477.2
146,Jeonju,2016-11-01,210.7,5.5,1.6,10.8,75.1,998.7,13.8,3.01,186.2,470.0
146,Jeonju,2016-12-01,157.5,5.6,1.1,10.3,76.0,1003.8,20.0,1.8,109.8,369.3
146,Jeonju,2017-01-01,48.8,6.3,2.1,11.3,68.1,999.8,15.1,3.0,90.5,339.2
