STN_NM,TM,MAX_TA,AVG_PA,AVG_RHM,AVG_WS,SUM_SS,SUM_SR
Busan,2012-11-01,14.4,1006.2,78.8,2.5,162.1,355.5
Busan,2012-12-01,9.5,1000.7,74.1,2.66,112.1,369.4
Busan,2013-01-01,7.6,1007.8,69.5,1.82,101.8,264.5
Busan,2013-02-01,8.1,1001.7,64.8,2.43,147.6,162.9
Busan,2013-03-01,11.0,1010.0,54.2,2.57,101.8,200.0
Busan,2013-04-01,18.8,1006.1,52.0,2.33,114.6,367.2
Busan,2013-05-01,22.0,1006.4,55.5,2.52,175.3,519.0
Busan,2013-06-01,27.9,1001.4,63.3,2.51,194.0,565.5
Busan,2013-07-01,27.3,1000.9,64.9,2.21,250.9,591.6
Busan,2013-08-01,29.6,993.9,74.0,2.44,204.3,523.1
Busan,2013-09-01,23.6,1000.9,74.3,2.65,260.6,517.9
Busan,2013-10-01,17.0,1001.5,75.5,2.4,222.7,483.6
Busan,2013-11-01,13.3,1004.2,74.4,3.04,189.5,404.4
Busan,2013-12-01,10.6,1004.2,70.3,2.35,148.2,306.6
Busan,2014-01-01,5.9,1004.2,67.0,1.98,114.9,303.7
Busan,2014-02-01,8.0,999.7,60.5,2.62,155.8,199.3
Busan,2014-03-01,12.3,1007.1,59.5,1.62,110.7,211.2
Busan,2014-04-01,18.3,1003.1,55.8,2.7,130.8,385.5
Busan,2014-05-01,25.4,1012.9,51.4,2.82,170.9,442.9
Busan,2014-06-01,24.9,1003.0,67.8,2.52,227.2,447.1
Busan,2014-07-01,28.0,1007.1,70.1,1.77,226.3,587.5
Busan,2014-08-01,27.7,1004.7,70.0,1.8,252.2,689.9
Busan,2014-09-01,24.6,1001.7,77.9,2.27,264.8,549.2
Busan,2014-10-01,17.3,1003.6,75.3,2.88,216.0,461.5
Busan,2014-11-01,13.5,1005.4,76.3,2.33,160.0,363.2
Busan,2014-12-01,8.7,1003.7,67.7,2.4,88.0,333.4
Busan,2015-01-01,9.3,999.2,60.4,2.58,130.0,210.0
Busan,2015-02-01,9.3,1008.0,59.8,3.36,112.3,221.0
Busan,2015-03-01,12.5,1003.0,54.4,2.05,150.7,213.8
Busan,2015-04-01,17.9,1006.5,53.7,2.2,146.5,293.0
Busan,2015-05-01,23.2,1002.1,49.3,3.12,213.7,338.0
Busan,2015-06-01,27.0,1010.1,57.8,2.54,146.8,539.4
Busan,2015-07-01,26.3,1004.5,65.1,3.15,215.2,717.4
Busan,2015-08-01,28.0,994.1,73.1,2.54,236.7,549.0
Busan,2015-09-01,21.6,996.0,77.2,1.71,224.1,599.3
Busan,2015-10-01,16.8,1002.6,81.8,2.76,198.5,473.5
Busan,2015-11-01,10.7,1001.1,76.7,2.0,164.4,391.8
Busan,2015-12-01,8.8,1004.6,71.3,2.5,104.8,375.4
Busan,2016-01-01,9.1,999.8,57.0,2.92,135.6,181.0
Busan,2016-02-01,11.5,1012.0,65.6,2.26,128.9,274.5
Busan,2016-03-01,11.2,1001.0,59.0,2.79,160.0,256.6
Busan,2016-04-01,16.4,1010.2,46.5,2.64,151.9,306.4
Busan,2016-05-01,21.4,998.8,50.0,2.19,192.1,357.3
Busan,2016-06-01,26.5,997.2,63.9,2.78,209.5,561.0
Busan,2016-07-01,28.5,1002.4,62.5,2.82,211.4,601.1
Busan,2016-08-01,23.2,1000.7,71.0,2.41,255.5,483.3
Busan,2016-09-01,23.2,1002.9,74.1,2.18,217.0,532.2
Busan,2016-10-01,20.0,1005.1,76.6,2.1,233.6,414.8
Busan,2016-11-01,12.6,1009.7,76.9,2.48,201.4,382.2
Busan,2016-12-01,8.7,1003.6,71.4,2.15,133.0,337.7
Busan,2017-01-01,9.0,1006.3,66.8,2.9,100.9,292.2
Busan,2017-02-01,9.0,997.7,57.7,2.69,105.5,225.0
Busan,2017-03-01,13.5,998.3,52.0,2.47,126.8,236.4
Busan,2017-04-01,18.5,1002.3,52.8,2.25,157.2,338.0
Busan,2017-05-01,21.7,1004.4,63.4,2.32,213.4,404.9
Busan,2017-06-01,27.8,1009.5,55.7,2.47,222.0,489.2
Busan,2017-07-01,26.4,994.4,62.3,2.05,247.7,543.8
Busan,2017-08-01,26.7,998.1,70.1,2.28,203.8,546.5
Busan,2017-09-01,22.3,1007.5,83.8,2.26,225.3,590.4
Busan,2017-10-01,17.1,1001.9,75.0,2.79,221.8,403.1
Busan,2017-11-01,10.5,1000.1,75.2,2.22,177.3,482.2
Busan,2017-12-01,10.9,1003.7,68.3,2.52,170.1,342.7
Busan,2018-01-01,5.0,1006.2,64.5,1.89,100.6,261.3
Busan,2018-02-01,7.6,1000.1,61.2,2.37,149.0,234.5
Busan,2018-03-01,13.6,1000.0,54.4,2.67,105.9,244.3
Busan,2018-04-01,18.2,1005.1,59.2,2.29,168.1,284.6
Busan,2018-05-01,27.1,1004.7,55.6,2.37,183.5,428.8
Busan,2018-06-01,26.6,1003.5,60.9,2.0,231.5,480.4
Busan,2018-07-01,25.8,1004.6,64.7,1.87,273.9,584.9
Busan,2018-08-01,24.9,1002.9,72.7,2.6,235.1,578.7
Busan,2018-09-01,24.4,1003.3,76.7,2.22,180.8,603.3
Busan,2018-10-01,19.4,1008.6,76.9,2.39,187.5,545.4
Busan,2018-11-01,10.5,1005.1,74.0,2.69,207.4,384.2
Busan,2018-12-01,7.0,1006.8,72.3,2.33,175.0,261.5
Busan,2019-01-01,7.6,1000.8,64.7,1.73,134.2,241.5
Busan,2019-02-01,11.6,1002.2,57.0,2.27,124.8,277.4
Busan,2019-03-01,13.5,1005.3,60.2,2.43,137.1,290.4
Busan,2019-04-01,20.6,1002.7,56.7,2.43,189.0,263.5
Busan,2019-05-01,23.3,1005.1,51.6,1.67,226.0,455.6
Busan,2019-06-01,28.1,1004.6,58.3,1.97,201.7,567.5
Busan,2019-07-01,26.1,1006.7,66.7,2.15,264.0,600.4
Busan,2019-08-01,26.6,1005.7,65.3,1.48,252.8,685.4
Busan,2019-09-01,22.9,999.3,79.3,3.32,216.3,555.2
Busan,2019-10-01,17.0,1001.0,72.1,2.08,217.6,523.8
Busan,2019-11-01,12.1,1004.0,73.5,2.69,193.0,377.6
Busan,2019-12-01,8.7,1002.2,79.3,2.14,124.2,282.6
Busan,2020-01-01,9.2,999.9,63.3,1.88,162.0,354.3
Busan,2020-02-01,9.8,1007.6,56.9,2.81,101.6,137.0
Busan,2020-03-01,11.5,1001.0,53.0,2.5,137.9,282.5
Busan,2020-04-01,17.7,1002.6,51.9,2.55,125.7,262.6
Busan,2020-05-01,22.4,1004.0,54.3,2.41,202.3,418.4
Busan,2020-06-01,28.7,1010.3,57.8,2.47,188.5,484.5
Busan,2020-07-01,28.0,1005.3,69.2,2.58,202.4,572.2
Busan,2020-08-01,26.2,1002.9,73.9,1.81,240.8,622.8
Busan,2020-09-01,24.8,1001.7,69.7,2.7,197.0,626.4
Busan,2020-10-01,17.8,1005.8,77.3,2.56,195.6,517.7
Busan,2020-11-01,14.1,1002.2,76.7,2.39,182.7,362.5
Busan,2020-12-01,9.1,1005.1,68.8,2.62,149.8,184.8
Busan,2021-01-01,6.5,1011.0,69.7,1.87,136.2,258.7
Busan,2021-02-01,9.3,1001.0,55.5,2.68,111.8,223.3
Busan,2021-03-01,11.5,1005.1,58.1,2.53,78.6,249.9
Busan,2021-04-01,20.2,1006.7,57.7,2.37,184.8,191.7
Busan,2021-05-01,24.7,999.6,55.0,2.68,164.1,308.5
Busan,2021-06-01,25.8,1002.8,61.7,2.59,235.9,622.8
Busan,2021-07-01,26.4,1003.8,61.0,2.88,206.6,556.7
Busan,2021-08-01,23.9,995.5,71.6,2.83,234.5,583.6
Busan,2021-09-01,23.7,999.4,74.0,2.65,204.2,543.0
Busan,2021-10-01,17.0,1003.9,81.3,2.19,272.1,504.5
Busan,2021-11-01,12.4,999.5,72.1,2.84,134.2,378.2
Busan,2021-12-01,7.4,1003.0,67.8,2.14,106.7,225.9
Busan,2022-01-01,5.8,1004.9,64.9,2.46,98.2,325.0
Busan,2022-02-01,10.0,1015.4,57.7,2.07,108.9,129.7
Busan,2022-03-01,16.0,1002.4,51.4,2.11,138.0,281.0
Busan,2022-04-01,17.8,1008.9,51.8,1.72,128.3,333.2
Busan,2022-05-01,21.9,999.5,54.2,2.34,146.7,547.5
Busan,2022-06-01,27.9,1002.8,62.4,2.39,209.5,497.2
Busan,2022-07-01,28.8,1010.6,67.2,2.32,243.3,640.6
Busan,2022-08-01,29.9,1002.3,71.0,2.76,207.8,493.4
Busan,2022-09-01,25.9,1002.3,78.2,2.33,244.9,480.7
Busan,2022-10-01,19.9,1010.6,83.7,1.82,207.2,440.0
Busan,2022-11-01,11.5,994.2,76.0,2.68,161.9,334.9
Busan,2022-12-01,8.0,1002.2,70.6,3.05,155.0,340.3
Busan,2023-01-01,8.4,1001.6,67.3,2.21,115.4,254.5
Busan,2023-02-01,11.7,1007.6,60.0,2.0,163.5,261.2
Busan,2023-03-01,15.3,1001.3,51.2,2.67,123.4,350.1
Busan,2023-04-01,19.6,1003.2,55.6,2.39,131.9,228.0
Busan,2023-05-01,22.1,1002.9,54.8,2.66,232.7,373.7
Busan,2023-06-01,26.0,993.8,56.3,1.6,186.2,438.5
Busan,2023-07-01,24.7,1001.5,64.6,2.54,261.6,534.2
Busan,2023-08-01,27.3,1003.6,72.1,2.56,290.9,565.4
Busan,2023-09-01,22.3,1006.4,74.9,2.47,284.7,575.8
Busan,2023-10-01,15.7,1002.0,77.4,1.96,204.8,503.0
Busan,2023-11-01,13.2,1006.8,74.9,2.5,187.8,481.1
Busan,2023-12-01,9.8,1003.5,66.9,1.41,133.7,330.6
Busan,2024-01-01,6.8,1001.1,67.5,1.96,115.5,346.1
Busan,2024-02-01,8.3,1006.4,59.5,2.27,88.9,176.4
Busan,2024-03-01,14.2,1006.8,56.2,2.96,102.4,223.2
Busan,2024-04-01,19.0,1010.0,55.0,2.18,166.4,371.8
Busan,2024-05-01,19.8,997.8,60.0,2.26,228.0,535.5
Busan,2024-06-01,28.1,998.5,61.4,2.86,212.0,556.1
Busan,2024-07-01,25.2,1003.8,69.2,2.76,253.8,537.6
Busan,2024-08-01,26.1,999.7,68.0,2.04,249.2,614.8
Busan,2024-09-01,24.1,1000.6,77.3,2.57,214.5,576.4
Busan,2024-10-01,18.4,1012.8,74.1,2.23,194.9,518.3
Busan,2024-11-01,11.2,999.9,73.9,2.21,164.8,416.6
Busan,2024-12-01,11.5,1004.3,76.9,2.58,141.4,353.2
Busan,2025-01-01,5.2,1005.6,66.0,2.5,125.6,231.9
Busan,2025-02-01,10.8,1005.4,66.2,2.51,111.2,156.5
Busan,2025-03-01,8.7,1003.2,53.8,2.95,119.6,185.8
Busan,2025-04-01,18.2,1003.1,52.9,2.59,149.1,361.1
Busan,2025-05-01,23.6,998.3,53.1,3.0,152.7,410.8
Busan,2025-06-01,28.1,1008.7,57.9,2.61,210.9,495.7
Busan,2025-07-01,29.8,995.6,64.0,2.83,216.1,617.7
Busan,2025-08-01,26.7,1002.4,71.3,2.36,274.1,545.3
Busan,2025-09-01,22.0,1008.4,74.4,2.32,266.2,495.0
Busan,2025-10-01,18.9,1002.0,76.6,2.5,188.2,434.2
Busan,2025-11-01,11.8,1000.4,77.3,3.15,154.0,366.8
Busan,2025-12-01,9.0,1006.3,70.3,2.17,124.5,322.8
